yearID,name,R,innings,BA,OBP,SLG,ISO,TA,LinWeights
1979,Chicago Cubs,706,1458,0.2692,0.327140013,0.4027,0.1335,0.534079844,57.66
1979,Cincinnati Reds,731,1449,0.2638,0.338039731,0.396,0.1322,0.565579799,92.7
1979,Cleveland Indians,760,1449,0.2582,0.338969004,0.3843,0.1261,0.545365375,63.19
1979,Detroit Tigers,770,1449,0.269,0.339663866,0.4147,0.1457,0.557409714,122.76
1979,Houston Astros,583,1458,0.2562,0.314773698,0.3443,0.0881,0.53981008,-63.81
1979,Kansas City Royals,851,1458,0.2823,0.343633716,0.4224,0.1401,0.624969756,161.17
1979,Los Angeles Dodgers,739,1458,0.2628,0.330631823,0.4117,0.1488,0.523821158,99.97
1979,Minnesota Twins,764,1458,0.2785,0.341021417,0.4019,0.1234,0.575278121,94.7
1979,Milwaukee Brewers,807,1449,0.2803,0.345275267,0.448,0.1676,0.578647511,193.09
1979,Montreal Expos,701,1440,0.2644,0.318297439,0.4082,0.1438,0.528949951,55.72
1979,New York Yankees,734,1440,0.2662,0.329173693,0.4056,0.1395,0.528578529,69.39
1979,New York Mets,593,1467,0.2502,0.31154541,0.3502,0.1,0.518848045,-67.8
1979,Oakland Athletics,573,1458,0.2386,0.301543739,0.3463,0.1077,0.46776141,-98.82
1979,Philadelphia Phillies,683,1467,0.266,0.338829349,0.3965,0.1305,0.573666177,83.88
1979,Pittsburgh Pirates,775,1467,0.2722,0.329427083,0.4157,0.1434,0.563306259,110.65
1979,San Diego Padres,603,1449,0.2416,0.309364548,0.3478,0.1061,0.50095511,-73
1979,Seattle Mariners,711,1458,0.2688,0.330912692,0.404,0.1353,0.560399415,86.65
1979,San Francisco Giants,672,1458,0.2462,0.319330544,0.3646,0.1184,0.510628019,-13.33
1979,St. Louis Cardinals,731,1467,0.278,0.331611237,0.4009,0.123,0.571632217,67.58
1979,Texas Rangers,750,1458,0.2785,0.333720737,0.4087,0.1302,0.541830709,86.36
1979,Toronto Blue Jays,613,1458,0.2512,0.308295009,0.3629,0.1117,0.499149866,-57.63
1980,Atlanta Braves,630,1449,0.2503,0.306031528,0.3802,0.13,0.471233545,-32.14
1980,Baltimore Orioles,805,1458,0.2727,0.341866494,0.4131,0.1404,0.571463415,139.89
1980,Boston Red Sox,757,1440,0.2834,0.339420862,0.436,0.1526,0.566330298,151.8
1980,California Angels,698,1440,0.2649,0.331160147,0.3785,0.1135,0.542076772,28.24
1980,Chicago White Sox,587,1458,0.2586,0.309258942,0.3696,0.1109,0.50391198,-48.13
1980,Chicago Cubs,614,1458,0.2511,0.309031199,0.3654,0.1143,0.497425094,-52.49
1980,Cincinnati Reds,707,1467,0.262,0.327440938,0.3861,0.1242,0.56587263,63.62
1980,Cleveland Indians,738,1440,0.2773,0.35058321,0.3812,0.1038,0.599850411,94.98
1980,Detroit Tigers,830,1467,0.2732,0.347687907,0.409,0.1358,0.572729451,121.06
1980,Houston Astros,637,1467,0.2614,0.326727809,0.3674,0.106,0.574671446,20.11
1980,Kansas City Royals,809,1458,0.2858,0.344101575,0.4134,0.1276,0.618816683,159.85
1980,Los Angeles Dodgers,663,1467,0.2626,0.322442244,0.3885,0.1259,0.505983724,25.7
1980,Minnesota Twins,670,1449,0.2655,0.319141804,0.3814,0.1159,0.527020448,-0.84
1980,Milwaukee Brewers,811,1458,0.2751,0.329076621,0.4483,0.1732,0.542128069,158.95
1980,Montreal Expos,694,1458,0.2575,0.325016633,0.3881,0.1306,0.57173913,61.45
1980,New York Yankees,820,1458,0.2672,0.343285991,0.4246,0.1574,0.5590743,159.74
1980,New York Mets,611,1458,0.2568,0.319116909,0.345,0.0882,0.529016787,-62.78
1980,Oakland Athletics,686,1458,0.2591,0.321613064,0.3853,0.1261,0.522032266,28.03
1980,Philadelphia Phillies,728,1458,0.2697,0.326226013,0.3996,0.13,0.558752998,64.08
1980,Pittsburgh Pirates,666,1458,0.2663,0.321829452,0.3883,0.122,0.539036145,29.38
1980,San Diego Padres,591,1467,0.2545,0.323283631,0.3415,0.087,0.559838211,-16.85
1980,Seattle Mariners,610,1467,0.2476,0.308439384,0.3556,0.108,0.494513359,-61.27
1980,San Francisco Giants,573,1449,0.244,0.309511656,0.3422,0.0982,0.502429543,-81.23
1980,St. Louis Cardinals,738,1458,0.2748,0.328767123,0.3998,0.125,0.570735258,68.02
1980,Texas Rangers,756,1467,0.284,0.339708266,0.4051,0.1211,0.565365025,102.26
1980,Toronto Blue Jays,624,1458,0.2509,0.306695464,0.3825,0.1316,0.487632509,-42.65
1981,Atlanta Braves,395,963,0.2433,0.304567247,0.3487,0.1054,0.498747764,-46.71
1981,Baltimore Orioles,429,945,0.2511,0.328316327,0.3794,0.1283,0.522309711,18.13
1981,Boston Red Sox,519,972,0.2754,0.340638399,0.399,0.1236,0.55126831,58.9
1981,California Angels,476,990,0.256,0.32761578,0.3799,0.1239,0.510262874,17.03
1981,Chicago White Sox,476,954,0.2716,0.331216662,0.387,0.1154,0.545013074,31.59
1981,Chicago Cubs,370,954,0.2363,0.303497942,0.3398,0.1035,0.491087668,-64.92
1981,Cincinnati Reds,464,972,0.2673,0.335742772,0.3855,0.1182,0.570688379,38.02
1981,Cleveland Indians,431,927,0.2629,0.328571429,0.351,0.0881,0.57208238,3.98
1981,Detroit Tigers,427,981,0.2561,0.331168831,0.3675,0.1114,0.549171271,11.7
1981,Houston Astros,394,990,0.2567,0.319365237,0.3555,0.0988,0.541965567,-23.17
1981,Kansas City Royals,397,927,0.2674,0.324527325,0.3826,0.1152,0.550920707,14.49
1981,Los Angeles Dodgers,450,990,0.2623,0.322146007,0.374,0.1117,0.509420547,-2.08
1981,Minnesota Twins,378,990,0.2405,0.293343457,0.3384,0.0979,0.474636396,-92.29
1981,Milwaukee Brewers,493,981,0.2567,0.311897106,0.3906,0.1338,0.490063875,-4.08
1981,Montreal Expos,443,972,0.2459,0.315988886,0.3698,0.1239,0.534934498,9.48
1981,New York Yankees,421,963,0.2519,0.326530612,0.3913,0.1394,0.520224719,30.71
1981,New York Mets,348,945,0.2485,0.308664735,0.3564,0.1079,0.518185227,-31.53
1981,Oakland Athletics,458,981,0.2475,0.311520279,0.3788,0.1314,0.486851457,-6.31
1981,Philadelphia Phillies,491,963,0.2734,0.340351746,0.3885,0.1151,0.582133629,56.19
1981,Pittsburgh Pirates,407,927,0.2573,0.310845874,0.3694,0.1121,0.535081241,-15.32
1981,San Diego Padres,382,990,0.2563,0.313176008,0.3458,0.0894,0.526260504,-57.71
1981,Seattle Mariners,426,990,0.2513,0.311267948,0.368,0.1167,0.490972222,-20.67
1981,San Francisco Giants,427,999,0.2499,0.31960501,0.3566,0.1067,0.527304348,-20.79
1981,St. Louis Cardinals,464,927,0.2646,0.335801839,0.3772,0.1125,0.588057445,30.7
1981,Texas Rangers,452,945,0.2703,0.325851393,0.3694,0.0991,0.537678975,-6.44
1981,Toronto Blue Jays,329,954,0.2264,0.284099869,0.3303,0.1039,0.435814455,-118.26
1982,Atlanta Braves,739,1458,0.2562,0.324203927,0.3828,0.1266,0.515696142,29.64
1982,Baltimore Orioles,774,1467,0.266,0.341140365,0.4189,0.153,0.548214719,132.69
1982,Boston Red Sox,753,1458,0.2745,0.339085138,0.4069,0.1324,0.556965113,98.61
1982,California Angels,814,1458,0.2744,0.346786005,0.4331,0.1587,0.557413327,162.29
1982,Chicago White Sox,786,1458,0.2732,0.336607728,0.4127,0.1396,0.576155718,116.87
1982,Chicago Cubs,676,1458,0.2596,0.316474712,0.3748,0.1152,0.525090036,-10.89
1982,Cincinnati Reds,545,1458,0.251,0.310136157,0.3499,0.0989,0.508267434,-66.86
1982,Cleveland Indians,683,1458,0.2623,0.339613527,0.3731,0.1108,0.568961382,61.64
1982,Detroit Tigers,729,1458,0.2664,0.323267327,0.4181,0.1517,0.510199184,72.45
1982,Houston Astros,569,1458,0.2467,0.302468085,0.3485,0.1018,0.508295263,-81.55
1982,Kansas City Royals,784,1458,0.2848,0.336847307,0.4281,0.1434,0.591310751,144.7
1982,Los Angeles Dodgers,691,1458,0.2636,0.326580227,0.3876,0.1241,0.536214676,54.33
1982,Minnesota Twins,657,1458,0.2574,0.315885676,0.3956,0.1382,0.501204819,18.51
1982,Milwaukee Brewers,891,1467,0.2789,0.335049059,0.4546,0.1756,0.539417105,175.94
1982,Montreal Expos,697,1458,0.2617,0.322937294,0.3957,0.1341,0.54580428,60.38
1982,New York Yankees,709,1458,0.2564,0.328155657,0.3979,0.1415,0.522147328,61.53
1982,New York Mets,609,1458,0.247,0.304559169,0.3505,0.1034,0.493938674,-71.49
1982,Oakland Athletics,691,1458,0.236,0.309784411,0.3667,0.1307,0.501059073,-12.56
1982,Philadelphia Phillies,664,1458,0.2598,0.322651007,0.3755,0.1157,0.524677851,4.93
1982,Pittsburgh Pirates,724,1458,0.2734,0.327008744,0.4077,0.1343,0.550312951,78
1982,San Diego Padres,675,1458,0.2574,0.310459694,0.3586,0.1012,0.519800806,-50.99
1982,Seattle Mariners,651,1458,0.2544,0.310259783,0.3814,0.1271,0.498246434,-21.17
1982,San Francisco Giants,673,1458,0.2533,0.327546675,0.3755,0.1222,0.53195579,34.23
1982,St. Louis Cardinals,685,1458,0.2638,0.333333333,0.3635,0.0997,0.582663745,24.47
1982,Texas Rangers,590,1458,0.2487,0.305668703,0.359,0.1104,0.473887814,-68.48
1982,Toronto Blue Jays,651,1458,0.2619,0.31341525,0.3831,0.1212,0.515625,-16.46
1983,Atlanta Braves,746,1458,0.2721,0.342087876,0.3997,0.1276,0.566691231,93.77
1983,Baltimore Orioles,799,1458,0.269,0.340491297,0.4207,0.1516,0.560313188,138.91
1983,Boston Red Sox,724,1458,0.2705,0.334312765,0.4095,0.139,0.550925926,95.28
1983,California Angels,722,1458,0.2601,0.321353066,0.3926,0.1324,0.500712251,27.46
1983,Chicago White Sox,800,1458,0.2624,0.327067044,0.4128,0.1504,0.556288156,107
1983,Chicago Cubs,701,1458,0.2605,0.318622534,0.4013,0.1408,0.526239067,45.46
1983,Cincinnati Reds,623,1458,0.2389,0.314473906,0.3565,0.1176,0.516924565,-34.25
1983,Cleveland Indians,704,1458,0.265,0.338102286,0.3689,0.1039,0.566162109,33.82
1983,Detroit Tigers,789,1458,0.2736,0.334098361,0.4269,0.1533,0.561603888,124.58
1983,Houston Astros,643,1458,0.2566,0.32048513,0.3748,0.1181,0.540023895,-4.13
1983,Kansas City Royals,696,1467,0.2706,0.318932444,0.3971,0.1265,0.561501211,59.08
1983,Los Angeles Dodgers,654,1467,0.2496,0.317505434,0.3789,0.1292,0.506974507,10.17
1983,Minnesota Twins,709,1458,0.2612,0.318061964,0.4014,0.1402,0.519798416,39.09
1983,Milwaukee Brewers,764,1458,0.2769,0.333223954,0.4176,0.1407,0.570386579,108.95
1983,Montreal Expos,677,1467,0.2641,0.325326797,0.3862,0.1221,0.56601965,52.26
1983,New York Yankees,770,1458,0.2726,0.335496431,0.4161,0.1435,0.557274045,115.67
1983,New York Mets,575,1458,0.2414,0.297619048,0.3442,0.1029,0.462327134,-101.96
1983,Oakland Athletics,708,1458,0.2623,0.326324503,0.3813,0.1189,0.547156228,42.99
1983,Philadelphia Phillies,696,1467,0.2492,0.328387735,0.3734,0.1242,0.538442998,26.28
1983,Pittsburgh Pirates,659,1458,0.264,0.324651626,0.3831,0.1191,0.525313404,19.76
1983,San Diego Padres,653,1467,0.2504,0.310534199,0.3506,0.1002,0.513064133,-49.71
1983,Seattle Mariners,558,1458,0.2399,0.300207039,0.3602,0.1203,0.484042553,-72.52
1983,San Francisco Giants,687,1458,0.2466,0.324482298,0.3755,0.1289,0.516371574,17.58
1983,St. Louis Cardinals,679,1458,0.2695,0.334646315,0.3843,0.1148,0.594255371,64.93
1983,Texas Rangers,639,1467,0.2547,0.309153999,0.3663,0.1116,0.502711625,-41.95
1983,Toronto Blue Jays,795,1458,0.277,0.337547201,0.4356,0.1586,0.567811054,147.39
1984,Atlanta Braves,632,1458,0.2468,0.316714071,0.3613,0.1145,0.50971456,-32.35
1984,Baltimore Orioles,681,1458,0.2518,0.328176432,0.3911,0.1393,0.516998543,52.68
1984,Boston Red Sox,810,1458,0.2829,0.341249187,0.4409,0.1579,0.559263804,167.38
1984,California Angels,696,1458,0.2492,0.318453369,0.381,0.1318,0.497594998,6.65
1984,Chicago White Sox,679,1458,0.2467,0.311961564,0.3949,0.1482,0.493098525,22.7
1984,Chicago Cubs,762,1449,0.2603,0.330113258,0.3967,0.1365,0.554794521,74.87
1984,Cincinnati Reds,627,1458,0.2441,0.314643799,0.3561,0.112,0.520739512,-27.34
1984,Cleveland Indians,761,1467,0.2655,0.336056383,0.384,0.1186,0.550450024,55.37
1984,Detroit Tigers,829,1458,0.2709,0.341178354,0.4316,0.1607,0.55653837,152.15
1984,Houston Astros,693,1458,0.2641,0.324230387,0.3709,0.1069,0.55019305,-1.67
1984,Kansas City Royals,673,1458,0.2683,0.317516406,0.3989,0.1306,0.530339806,25.98
1984,Los Angeles Dodgers,580,1458,0.2437,0.306437914,0.3484,0.1046,0.481936416,-81.87
1984,Minnesota Twins,673,1458,0.2648,0.318386398,0.3848,0.1199,0.517115805,6.94
1984,Milwaukee Brewers,641,1449,0.2624,0.316002019,0.3698,0.1074,0.504852014,-37.85
1984,Montreal Expos,593,1449,0.2513,0.310881706,0.362,0.1107,0.522627737,-24.9
1984,New York Yankees,758,1458,0.2756,0.338014528,0.4043,0.1288,0.562213095,97.99
1984,New York Mets,652,1458,0.2574,0.319973055,0.3689,0.1114,0.531036168,6.28
1984,Oakland Athletics,738,1458,0.2593,0.329128631,0.4039,0.1446,0.540915733,85.08
1984,Philadelphia Phillies,720,1458,0.2661,0.332144594,0.407,0.1409,0.568899522,111.25
1984,Pittsburgh Pirates,615,1458,0.255,0.309623431,0.3628,0.1078,0.498925245,-54.41
1984,San Diego Padres,686,1458,0.2589,0.317436412,0.3712,0.1123,0.521581866,-7.33
1984,Seattle Mariners,682,1458,0.2577,0.321187139,0.3837,0.126,0.522852357,20.22
1984,San Francisco Giants,682,1458,0.2653,0.328099709,0.3745,0.1092,0.531346108,15.93
1984,St. Louis Cardinals,652,1458,0.252,0.316859976,0.351,0.099,0.549455865,-20.94
1984,Texas Rangers,656,1449,0.2607,0.312573051,0.3765,0.1158,0.496280298,-22.21
1984,Toronto Blue Jays,750,1467,0.2734,0.32780218,0.4211,0.1477,0.573708026,117.8
1985,Atlanta Braves,632,1458,0.2459,0.314525415,0.363,0.1171,0.491822707,-37.18
1985,Baltimore Orioles,818,1449,0.263,0.335729456,0.4298,0.1668,0.522024824,138.22
1985,Boston Red Sox,800,1467,0.2823,0.346545686,0.4292,0.1469,0.582768635,174.63
1985,California Angels,732,1458,0.2506,0.330377668,0.3859,0.1352,0.530636958,57.26
1985,Chicago White Sox,736,1467,0.2534,0.312573641,0.3921,0.1388,0.503381643,12.73
1985,Chicago Cubs,686,1458,0.2544,0.323587711,0.39,0.1357,0.539816602,67.47
1985,Cincinnati Reds,677,1458,0.255,0.326452472,0.3764,0.1213,0.547376093,32.24
1985,Cleveland Indians,729,1458,0.2651,0.325137066,0.3852,0.1201,0.53628447,29.92
1985,Detroit Tigers,729,1449,0.2535,0.317816751,0.4239,0.1704,0.503211991,82.4
1985,Houston Astros,706,1458,0.261,0.319194587,0.3879,0.1268,0.525711552,17.58
1985,Kansas City Royals,687,1458,0.2516,0.310899046,0.4009,0.1493,0.514409222,34.27
1985,Los Angeles Dodgers,682,1458,0.2606,0.326601556,0.3822,0.1216,0.534173534,40.29
1985,Minnesota Twins,705,1458,0.2638,0.325237065,0.4066,0.1429,0.537073171,65.42
1985,Milwaukee Brewers,690,1449,0.2635,0.319900498,0.3786,0.1151,0.532285369,6.91
1985,Montreal Expos,633,1449,0.2472,0.309744976,0.375,0.1278,0.515850144,-16.93
1985,New York Yankees,839,1449,0.2671,0.341888779,0.4251,0.1579,0.576856649,165.26
1985,New York Mets,695,1458,0.2568,0.32337982,0.3849,0.1281,0.529087862,34.8
1985,Oakland Athletics,757,1458,0.2643,0.32566924,0.401,0.1367,0.524735831,62.88
1985,Philadelphia Phillies,667,1458,0.2452,0.311459027,0.3831,0.1378,0.509438471,3.97
1985,Pittsburgh Pirates,568,1449,0.2465,0.311596639,0.3471,0.1006,0.512752647,-64.76
1985,San Diego Padres,650,1458,0.2551,0.318604651,0.3684,0.1133,0.513644047,-15.23
1985,Seattle Mariners,719,1458,0.2554,0.324404273,0.4122,0.1569,0.534249879,90.37
1985,San Francisco Giants,556,1458,0.233,0.296377793,0.3482,0.1151,0.465099715,-101.29
1985,St. Louis Cardinals,747,1458,0.2645,0.335701305,0.3786,0.1141,0.613553558,88.01
1985,Texas Rangers,617,1449,0.2535,0.320658632,0.3807,0.1272,0.517165277,9.58
1985,Toronto Blue Jays,759,1449,0.2691,0.330227915,0.4254,0.1563,0.555934682,111.95
1986,Atlanta Braves,615,1449,0.2504,0.318473489,0.3809,0.1306,0.499513619,-3.98
1986,Baltimore Orioles,708,1458,0.258,0.326597667,0.3948,0.1369,0.507621582,57.3
1986,Boston Red Sox,794,1449,0.2706,0.341867717,0.4151,0.1444,0.570722057,126.15
1986,California Angels,786,1458,0.2553,0.337155963,0.4042,0.1489,0.554305284,112.83
1986,Chicago White Sox,644,1458,0.2469,0.309180384,0.3631,0.1162,0.491393939,-41.08
1986,Chicago Cubs,680,1440,0.2562,0.319127684,0.3975,0.1413,0.516377649,44.22
1986,Cincinnati Reds,732,1458,0.2536,0.325057171,0.3871,0.1335,0.544086022,63.06
1986,Cleveland Indians,831,1467,0.2841,0.337122442,0.4298,0.1457,0.57205029,149.66
1986,Detroit Tigers,798,1458,0.2625,0.336326531,0.4236,0.1611,0.542323551,140.74
1986,Houston Astros,654,1458,0.2551,0.321900619,0.3806,0.1255,0.531734496,24.39
1986,Kansas City Royals,654,1458,0.2523,0.311019056,0.3899,0.1376,0.510228354,7.54
1986,Los Angeles Dodgers,638,1458,0.251,0.31114473,0.3698,0.1188,0.496758703,-19.96
1986,Minnesota Twins,741,1458,0.2614,0.322778515,0.4283,0.1669,0.507959479,90.4
1986,Milwaukee Brewers,667,1449,0.2551,0.320981472,0.3855,0.1304,0.528654687,26.04
1986,Montreal Expos,637,1449,0.2544,0.320595533,0.3787,0.1244,0.542836744,13.92
1986,New York Yankees,797,1458,0.2715,0.347063556,0.4303,0.1589,0.579883098,189.87
1986,New York Mets,783,1458,0.263,0.338180643,0.401,0.138,0.564189189,108.57
1986,Oakland Athletics,731,1458,0.2521,0.321142285,0.3904,0.1384,0.509209889,41.18
1986,Philadelphia Phillies,739,1449,0.2528,0.325263505,0.3998,0.147,0.543551492,75.22
1986,Pittsburgh Pirates,663,1458,0.2504,0.321161826,0.3735,0.1232,0.534499281,4.47
1986,San Diego Padres,656,1458,0.2615,0.321053509,0.3879,0.1264,0.508814296,15.89
1986,Seattle Mariners,718,1458,0.2532,0.323558484,0.3985,0.1453,0.513629842,38.98
1986,San Francisco Giants,698,1458,0.2534,0.319695213,0.375,0.1216,0.523333333,-5.17
1986,St. Louis Cardinals,601,1449,0.2361,0.309115372,0.3265,0.0904,0.543717152,-68.72
1986,Texas Rangers,771,1458,0.2675,0.329470199,0.4277,0.1602,0.521886336,97.73
1986,Toronto Blue Jays,809,1467,0.2694,0.327752737,0.4265,0.1571,0.533884298,112.32
1987,Atlanta Braves,747,1449,0.2581,0.336463997,0.4033,0.1452,0.558974359,101.82
1987,Baltimore Orioles,729,1458,0.2577,0.32147541,0.4177,0.16,0.485898662,76.89
1987,Boston Red Sox,842,1458,0.2782,0.348837209,0.4298,0.1516,0.57468727,173.86
1987,California Angels,770,1458,0.2524,0.324025974,0.4005,0.1481,0.526140684,75.18
1987,Chicago White Sox,748,1458,0.2577,0.317676349,0.4155,0.1578,0.524141244,78.58
1987,Chicago Cubs,720,1449,0.2642,0.325119106,0.432,0.1678,0.515158807,119.62
1987,Cincinnati Reds,783,1458,0.2658,0.327955219,0.427,0.1612,0.543362403,137.9
1987,Cleveland Indians,742,1458,0.2633,0.322395406,0.4217,0.1584,0.523661568,100.79
1987,Detroit Tigers,896,1458,0.2717,0.347191368,0.4511,0.1793,0.566042267,217.47
1987,Houston Astros,648,1458,0.2527,0.318083514,0.373,0.1203,0.530759952,18.67
1987,Kansas City Royals,715,1458,0.2624,0.326469611,0.4121,0.1497,0.53647231,95.65
1987,Los Angeles Dodgers,635,1458,0.2518,0.307614894,0.3709,0.1191,0.491999045,-32.59
1987,Minnesota Twins,786,1458,0.2613,0.326123407,0.4297,0.1684,0.520323213,108.42
1987,Milwaukee Brewers,862,1458,0.2759,0.345492528,0.4276,0.1516,0.591511936,172.87
1987,Montreal Expos,741,1458,0.2654,0.326476443,0.4008,0.1353,0.563134978,70.59
1987,New York Yankees,788,1458,0.2622,0.335077678,0.4181,0.1559,0.53200292,127.68
1987,New York Mets,823,1458,0.2676,0.33763927,0.4339,0.1662,0.569501325,174.8
1987,Oakland Athletics,806,1458,0.2598,0.331749672,0.4279,0.168,0.538870111,133.82
1987,Philadelphia Phillies,702,1458,0.2539,0.32612999,0.4104,0.1565,0.53701016,87.5
1987,Pittsburgh Pirates,723,1458,0.2645,0.329270301,0.4026,0.1382,0.562227603,83.41
1987,San Diego Padres,668,1458,0.2601,0.330847008,0.3781,0.118,0.555959302,42.86
1987,Seattle Mariners,760,1458,0.2721,0.332723036,0.4285,0.1563,0.567613915,134.79
1987,San Francisco Giants,783,1458,0.26,0.321784605,0.4299,0.1699,0.501765952,85.19
1987,St. Louis Cardinals,798,1458,0.2635,0.340657552,0.3784,0.1149,0.612418142,98.99
1987,Texas Rangers,823,1458,0.2656,0.333550807,0.4303,0.1646,0.537406784,130.61
1987,Toronto Blue Jays,845,1458,0.2687,0.334248788,0.4458,0.1771,0.547350755,174.7
1988,Atlanta Braves,555,1440,0.2425,0.298194823,0.3476,0.1051,0.468973747,-110.41
1988,Baltimore Orioles,550,1449,0.238,0.303480041,0.3593,0.1213,0.461836685,-65.99
1988,Boston Red Sox,813,1458,0.283,0.35538262,0.42,0.1371,0.619391825,175.03
1988,California Angels,714,1458,0.2612,0.318459759,0.3852,0.124,0.516522989,10.69
1988,Chicago White Sox,631,1449,0.2435,0.300763359,0.3702,0.1266,0.476727447,-51.26
1988,Chicago Cubs,660,1467,0.261,0.309970385,0.3831,0.1221,0.518632075,-4.79
1988,Cincinnati Reds,641,1449,0.2459,0.307027942,0.3679,0.122,0.515429122,-10.47
1988,Cleveland Indians,666,1458,0.2607,0.312616112,0.3866,0.1259,0.498786408,0.52
1988,Detroit Tigers,703,1458,0.25,0.323202126,0.3784,0.1285,0.514209376,23.39
1988,Houston Astros,617,1458,0.2435,0.303619303,0.3507,0.1072,0.507215519,-61.44
1988,Kansas City Royals,704,1449,0.2595,0.319899244,0.3907,0.1313,0.541423002,38.96
1988,Los Angeles Dodgers,628,1458,0.2478,0.303851397,0.3517,0.1038,0.492858872,-65.34
1988,Minnesota Twins,759,1458,0.2737,0.337197748,0.4205,0.1468,0.562115621,120.98
1988,Milwaukee Brewers,682,1458,0.2567,0.311793487,0.375,0.1183,0.51983551,-3.54
1988,Montreal Expos,628,1467,0.2512,0.307615729,0.3727,0.1215,0.516893477,-30.27
1988,New York Yankees,772,1449,0.2627,0.332847896,0.395,0.1323,0.555502162,97.75
1988,New York Mets,703,1440,0.2565,0.324428763,0.3961,0.1396,0.532170923,65.35
1988,Oakland Athletics,800,1458,0.2631,0.332254934,0.3993,0.1362,0.542324247,88.04
1988,Philadelphia Phillies,597,1458,0.2395,0.302613714,0.3554,0.1159,0.492544493,-65.8
1988,Pittsburgh Pirates,651,1440,0.2467,0.316925152,0.3694,0.1227,0.525048638,-10.19
1988,San Diego Padres,594,1449,0.2469,0.310409556,0.3507,0.1038,0.506722073,-53.17
1988,Seattle Mariners,664,1449,0.257,0.315075462,0.3985,0.1415,0.504634146,23.28
1988,San Francisco Giants,670,1458,0.2483,0.317166667,0.3683,0.12,0.514491018,-22.83
1988,St. Louis Cardinals,578,1458,0.2488,0.309396868,0.3369,0.0881,0.529579473,-57.55
1988,Texas Rangers,637,1449,0.2515,0.318883906,0.3685,0.117,0.525733526,-3.41
1988,Toronto Blue Jays,763,1458,0.2683,0.331029944,0.4193,0.151,0.558264261,118.77
1989,Atlanta Braves,584,1449,0.2345,0.296906523,0.3496,0.1151,0.451369216,-102.71
1989,Baltimore Orioles,708,1458,0.2517,0.325211338,0.3787,0.127,0.533204072,30.74
1989,Boston Red Sox,774,1458,0.2773,0.350927247,0.4026,0.1253,0.608474576,136.06
1989,California Angels,669,1458,0.2564,0.309842651,0.3858,0.1293,0.489310593,-4.62
1989,Chicago White Sox,693,1449,0.2713,0.32791555,0.3832,0.1119,0.551809008,32.65
1989,Chicago Cubs,702,1458,0.2608,0.319131161,0.3873,0.1264,0.530009681,26.75
1989,Cincinnati Reds,632,1458,0.2467,0.308498254,0.3705,0.1237,0.492551431,-35.87
1989,Cleveland Indians,604,1458,0.2453,0.308453539,0.365,0.1197,0.481073311,-49
1989,Detroit Tigers,617,1458,0.2421,0.315771979,0.3514,0.1094,0.49988001,-40.6
1989,Houston Astros,647,1458,0.2386,0.305325835,0.3448,0.1062,0.498826842,-75.62
1989,Kansas City Royals,690,1458,0.2608,0.328744402,0.3726,0.1118,0.55954124,38.63
1989,Los Angeles Dodgers,554,1440,0.2403,0.304755526,0.3394,0.0992,0.483357109,-99.69
1989,Minnesota Twins,740,1458,0.2763,0.333388348,0.4015,0.1252,0.56427175,82.91
1989,Milwaukee Brewers,707,1458,0.2585,0.315452092,0.3822,0.1237,0.520873786,15.11
1989,Montreal Expos,632,1458,0.2468,0.317971589,0.3612,0.1144,0.533936652,-13.53
1989,New York Yankees,698,1449,0.2693,0.330872483,0.3912,0.1218,0.541996047,62.9
1989,New York Mets,683,1458,0.2461,0.309527782,0.3851,0.139,0.509424958,14.02
1989,Oakland Athletics,712,1458,0.2611,0.330545333,0.3813,0.1202,0.547448854,57.68
1989,Philadelphia Phillies,629,1467,0.2431,0.313405495,0.3635,0.1204,0.503714354,-26.89
1989,Pittsburgh Pirates,637,1476,0.2408,0.310881678,0.3589,0.1181,0.528076743,-38.32
1989,San Diego Padres,642,1458,0.2508,0.320053565,0.3687,0.1179,0.518285299,-3.32
1989,Seattle Mariners,694,1458,0.2571,0.317613731,0.3835,0.1265,0.504337349,3.52
1989,San Francisco Giants,699,1458,0.2496,0.31336791,0.39,0.1404,0.507455507,6.84
1989,St. Louis Cardinals,632,1476,0.2582,0.320886814,0.3631,0.1049,0.559593023,-0.45
1989,Texas Rangers,695,1458,0.2626,0.324777722,0.3941,0.1316,0.544428081,48.66
1989,Toronto Blue Jays,731,1458,0.2596,0.322844969,0.3978,0.1381,0.539140811,59.85
1990,Atlanta Braves,682,1458,0.25,0.309352518,0.3955,0.1455,0.487449199,7.91
1990,Baltimore Orioles,669,1449,0.2455,0.327512356,0.3701,0.1246,0.526366715,21.14
1990,Boston Red Sox,699,1458,0.2723,0.343473994,0.3952,0.1229,0.57919331,87.78
1990,California Angels,690,1458,0.26,0.328226858,0.3914,0.1314,0.524369748,51.14
1990,Chicago White Sox,682,1458,0.2579,0.318197279,0.3795,0.1216,0.525494023,-6.11
1990,Chicago Cubs,690,1458,0.2632,0.313020313,0.3918,0.1286,0.516522989,25.42
1990,Cincinnati Reds,693,1458,0.2653,0.322483726,0.3991,0.1338,0.550545455,60.05
1990,Cleveland Indians,732,1458,0.2671,0.323573953,0.3907,0.1236,0.544204322,37.74
1990,Detroit Tigers,750,1458,0.2588,0.335678063,0.4087,0.1498,0.536668286,98.19
1990,Houston Astros,573,1458,0.2419,0.311962207,0.345,0.1032,0.510454218,-58.96
